"campaignid","sample","family","genus","species","length","number","range"
"2015-01_Montebello.transect_stereoBRUVs","NCB639","Labridae","Choerodon","cauteroma",NA,1,4648.94902
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Choerodon","cephalotes",NA,1,3240.8543
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Labridae","Cirrhilabrus","temminckii",NA,1,1204.17976
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",NA,1,3567.20043
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",NA,1,2947.21124
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Pteragogus","flagellifer",NA,1,1891.73901
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,1772.4746
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1419.9244
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1500.23017
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1268.93761
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1935.47093
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1398.58046
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Labridae","Cirrhilabrus","temminckii",NA,1,1601.81128
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Malacanthidae","Malacanthus","brevirostris",NA,1,1321.55887
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Gobiidae","Unknown","sp10",NA,1,1558.77748
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Hydrophiidae","Aipysurus","laevis",NA,1,1267.07851
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Caranx","ignobilis",NA,1,1597.81077
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carangidae","Caranx","ignobilis",NA,1,7166.24806
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Dasyatidae","Taeniurops","meyeni",NA,1,2878.55819
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Nemipteridae","Pentapodus","nagasakiensis",NA,2,1966.73188
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Carcharhinidae","Loxodon","macrorhinus",NA,1,1939.35526
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Hydrophiidae","Aipysurus","laevis",NA,1,1324.27397
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Scombridae","Scomberomorus","spp",NA,1,4561.37953
"2015-01_Montebello.transect_stereoBRUVs","NCB611","Scombridae","Scomberomorus","spp",NA,1,7555.89536
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Leptojulis","cyanopleura",NA,1,1892.57784
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pinguipedidae","Parapercis","nebulosa",NA,1,1368.82424
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pomacentridae","Chromis","fumea",NA,1,2558.19663
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Lethrinidae","Lethrinus","ravus",NA,1,1477.79223
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Nemipteridae","Pentapodus","porosus",NA,1,1371.69845
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Tetraodontidae","Canthigaster","axiologus",NA,1,1709.57158
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Labridae","Coris","caudimacula",NA,1,2111.82877
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Labridae","Coris","caudimacula",NA,1,2334.56806
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Carcharhinidae","Carcharhinus","amblyrhynchos",NA,1,1383.62205
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Lethrinidae","Lethrinus","nebulosus",NA,1,1314.54405
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Pomacanthidae","Chaetodontoplus","personifer",NA,1,4065.36256
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,512.27017
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,583.55562
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,988.90302
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,997.33733
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,2165.09553
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Atherinidae","Unknown","sp10",NA,1,2248.42698
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Mullidae","Parupeneus","heptacanthus",NA,1,1277.24426
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Mullidae","Upeneus","tragula",NA,1,2237.42885
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Mullidae","Upeneus","tragula",NA,1,1982.72011
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1372.52476
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","nagasakiensis",NA,1,683.56813
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1491.17775
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","porosus",NA,1,1544.0081
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","porosus",NA,1,1360.80834
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Nemipteridae","Pentapodus","porosus",NA,1,1273.24876
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Labridae","Coris","dorsomacula",NA,1,1346.13787
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Pomacentridae","Chromis","fumea",NA,1,1194.86206
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Pomacentridae","Chromis","fumea",NA,1,1304.76493
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Labridae","Cirrhilabrus","temminckii",NA,4,751.22471
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Scaridae","Chlorurus","microrhinos",NA,1,3529.67852
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Gobiidae","Amblyeleotris","sp10",NA,1,2826.32445
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Pseudochromidae","Pseudochromis","fuscus",NA,1,1737.72743
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,1628.02232
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,1882.63157
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,1904.85911
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,2072.99817
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,1911.38454
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Gymnocranius","grandoculis",NA,1,1857.7041
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Scaridae","Chlorurus","capistratoides",NA,1,4369.83384
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,1287.12006
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,2100.42513
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,3870.25247
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,2861.94418
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,5,3886.32634
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,4031.80172
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,2505.64033
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,3969.14403
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",NA,1,4545.82307
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carcharhinidae","Carcharhinus","amblyrhynchos",NA,1,4997.94372
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Variola","louti",NA,1,8278.60439
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Labridae","Bodianus","bilunulatus",NA,1,1880.46628
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,8136.99772
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,8502.93822
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9140.91215
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9320.83893
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9206.96796
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9837.4936
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9338.20452
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,7926.50046
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9339.53547
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,1,9335.9899
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Alepes","vari",NA,25,8449.93157
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Naso","brevirostris",NA,1,5936.09669
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Naso","brevirostris",NA,1,2820.88502
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","bilobatus",NA,1,1316.12959
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","bilobatus",NA,1,1943.01779
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","bilobatus",NA,1,3081.56477
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,8343.44748
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,4273.75754
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,7813.48928
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,7152.40127
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,7150.24278
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,2084.07518
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,9887.76138
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,8405.52243
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,7481.0878
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",NA,1,7350.47445
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",NA,1,3846.5134
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",NA,1,2081.60382
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",NA,1,3089.2837
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Carangoides","caeruleopinnatus",NA,1,1833.29448
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","lineolatus",NA,1,7563.98934
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","lineolatus",NA,1,7425.70992
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Plectropomus","spp",NA,1,3220.0031
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Plectropomus","spp",NA,1,3327.77395
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Labridae","Leptojulis","cyanopleura",NA,1,2081.8472
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Labridae","Leptojulis","cyanopleura",NA,1,2071.63284
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Scombridae","Scomberomorus","spp",NA,1,7595.77984
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Acanthuridae","Acanthurus","leucocheilus",NA,1,3799.99034
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Coris","caudimacula",NA,1,1771.50487
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Chaetodontidae","Coradion","chrysozonus",NA,1,1052.69244
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Anampses","lennardi",NA,2,4049.96765
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Chromis","fumea",NA,1,972.51745
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Chromis","fumea",NA,1,973.93312
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Siganidae","Siganus","fuscescens",NA,2,1269.68712
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,1625.67524
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,1068.68749
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,1447.42059
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,887.54705
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Leptojulis","cyanopleura",NA,1,2669.18276
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Scombridae","Scomberomorus","spp",NA,2,8664.08069
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Caesionidae","Pterocaesio","digramma",NA,1,1138.36663
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Caesionidae","Pterocaesio","digramma",NA,1,1059.94657
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Nemipteridae","Pentapodus","porosus",NA,1,548.28289
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Nemipteridae","Pentapodus","porosus",NA,1,689.96698
"2015-01_Montebello.transect_stereoBRUVs","NCB667","Carangidae","Carangoides","fulvoguttatus",NA,1,3137.52529
"2015-01_Montebello.transect_stereoBRUVs","NCB667","Carangidae","Carangoides","fulvoguttatus",NA,1,3486.16792
"2015-01_Montebello.transect_stereoBRUVs","NCB667","Lethrinidae","Gymnocranius","grandoculis",NA,1,2222.00289
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Labridae","Coris","dorsomacula",NA,1,1805.05288
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,1925.80317
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2152.57137
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2048.88169
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2076.77422
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,1872.7299
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2005.69837
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,1953.98956
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,1941.57458
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2145.62149
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2367.81645
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Mullidae","Upeneus","tragula",NA,1,2380.64907
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",NA,1,2041.81306
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",NA,1,2171.55372
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",NA,1,1997.85191
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",NA,1,2364.39153
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Nemipteridae","Nemipterus","spp",NA,1,2230.15085
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Bothidae","Unknown","spp",NA,1,1767.24926
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Bothidae","Unknown","spp",NA,1,1548.20847
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Bothidae","Unknown","spp",NA,1,1712.86171
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Lagocephalus","sceleratus",NA,1,682.39214
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Carangoides","gymnostethus",NA,1,1063.94127
"2015-01_Montebello.transect_stereoBRUVs","NCB617","Carcharhinidae","Carcharhinus","amblyrhynchos",NA,1,9386.73976
"2015-01_Montebello.transect_stereoBRUVs","NCB703","Bothidae","Unknown","spp",NA,1,1138.15421
"2015-01_Montebello.transect_stereoBRUVs","NCB703","Nemipteridae","Nemipterus","spp",NA,1,1809.19423
"2015-01_Montebello.transect_stereoBRUVs","NCB703","Carangidae","Carangoides","chrysophrys",NA,1,1117.72962
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Pinguipedidae","Parapercis","xanthozona",NA,1,1278.08934
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Labridae","Leptojulis","cyanopleura",NA,1,1269.53945
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Nemipteridae","Pentapodus","nagasakiensis",NA,1,480.02741
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Mullidae","Parupeneus","barberinoides",NA,1,1276.03895
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Labridae","Cirrhilabrus","temminckii",NA,3,1339.12182
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Pomacanthidae","Pomacanthus","imperator",NA,1,9109.59681
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Serranidae","Epinephelus","multinotatus",NA,1,8514.39519
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Hydrophiidae","Aipysurus","laevis",NA,1,2160.95164
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Pomacentridae","Amblypomacentrus","breviceps",NA,2,2355.75929
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Serranidae","Epinephelus","bilobatus",NA,1,8523.92684
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Labridae","Coris","dorsomacula",NA,1,1801.04904
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Labridae","Cirrhilabrus","temminckii",NA,4,1899.64803
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Labridae","Choerodon","jordani",NA,1,3471.28633
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Labridae","Choerodon","jordani",NA,1,3407.35996
"2015-01_Montebello.transect_stereoBRUVs","NCB716","Labridae","Coris","caudimacula",NA,3,3242.32034
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Echeneidae","Echeneis","naucrates",NA,1,3127.92463
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Tetraodontidae","Feroxodon","multistriatus",NA,1,724.88726
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Pomacentridae","Chromis","fumea",NA,1,615.4222
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Pomacentridae","Chromis","fumea",NA,1,587.5201
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1062.4897
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1067.95938
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1106.4843
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1068.18288
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1078.62372
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1146.94018
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,913.71947
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1060.04374
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1069.64194
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1072.64362
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,1226.51192
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,989.28597
"2015-01_Montebello.transect_stereoBRUVs","NCB638","Apogonidae","Rhabdamia","gracilis",NA,1,464.77443
