"sample","filename","period","periodtime","family","genus","species","comment","maxn","project","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"NCB677","NCB677_L72.avi","Analysis","6.40833","Labridae","Choerodon","vitta",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","0.82916","Labridae","Cirrhilabrus","temminckii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","4.30401","Labridae","Coris","caudimacula",NA,7,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","14.67491","Labridae","Labroides","dimidiatus",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","3.3133","Labridae","Leptojulis","cyanopleura",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","6.77481","Labridae","Macropharyngodon","negrosensis",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","12.2208","Lethrinidae","Gymnocranius","grandoculis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","41.11015","Lethrinidae","Lethrinus","olivaceus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","14.85342","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","14.67491","Lutjanidae","Lutjanus","lemniscatus",NA,4,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","9.35071","Lutjanidae","Symphorus","nematophorus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","0.45128","Mullidae","Parupeneus","barberinoides",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","0.60644","Mullidae","Parupeneus","heptacanthus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","38.32571","Nemipteridae","Pentapodus","emeryii",NA,7,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","5.62283","Nemipteridae","Pentapodus","porosus",NA,6,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","3.92558","Pinguipedidae","Parapercis","xanthozona",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","46.1449","Pomacentridae","Chromis","fumea",NA,6,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","3.19791","Pomacentridae","Pomacentrus","nagasakiensis",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","8.87274","Tetraodontidae","Lagocephalus","sceleratus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","10.31223","Balistidae","Pseudobalistes","fuscus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","24.70074","Blenniidae","Ecsenius","bicolor",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","50.03516","Carangidae","Carangoides","caeruleopinnatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","50.03516","Carangidae","Carangoides","ferdau",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","13.69421","Carangidae","Carangoides","fulvoguttatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","6.25429","Labridae","Choerodon","cauteroma",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","11.60129","Labridae","Choerodon","schoenleinii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","0.09231","Labridae","Cirrhilabrus","temminckii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","12.84809","Labridae","Coris","caudimacula",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","12.81861","Labridae","Coris","pictoides",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","34.3334","Labridae","Labroides","dimidiatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","29.54807","Labridae","Leptojulis","cyanopleura",NA,29,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","24.857","Lethrinidae","Lethrinus","nebulosus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","48.44135","Lethrinidae","Lethrinus","spp",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","55.59988","Microdesmidae","Ptereleotris","monoptera",NA,14,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","43.78699","Mullidae","Parupeneus","barberinoides",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","2.36597","Mullidae","Parupeneus","heptacanthus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","16.44417","Nemipteridae","Pentapodus","emeryii",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","10.07699","Nemipteridae","Pentapodus","porosus",NA,10,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","2.20275","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","3.06917","Pinguipedidae","Parapercis","nebulosa",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","24.09708","Pomacentridae","Chromis","fumea",NA,8,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","53.92654","Serranidae","Epinephelus","rivulatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB678","NCB678_L73.avi","Analysis","10.56887","Serranidae","Plectropomus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"NCB679","NCB679_R74.avi","Analysis","43.08601","Balistidae","Sufflamen","chrysopterum",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","6.70585","Carangidae","Carangoides","fulvoguttatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","24.02951","Labridae","Cirrhilabrus","temminckii",NA,4,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","3.93503","Labridae","Coris","caudimacula",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","34.26917","Labridae","Coris","pictoides",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","0.49994","Labridae","Labroides","dimidiatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","14.38239","Labridae","Leptojulis","cyanopleura",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","12.97571","Lethrinidae","Lethrinus","olivaceus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","13.53572","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","3.24907","Lethrinidae","Lethrinus","spp",NA,8,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","37.01051","Lutjanidae","Lutjanus","lemniscatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","2.14603","Mullidae","Parupeneus","barberinoides",NA,4,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","2.2275","Mullidae","Parupeneus","heptacanthus",NA,15,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","13.84047","Nemipteridae","Pentapodus","emeryii",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","23.96584","Nemipteridae","Pentapodus","porosus",NA,9,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","12.08177","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","43.7133","Pomacentridae","Chromis","fumea",NA,44,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","33.11385","Pomacentridae","Pomacentrus","nagasakiensis",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB679","NCB679_R74.avi","Analysis","6.76313","Serranidae","Plectropomus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.54161","20150119","11:53:00","N.Montebello.Sanctuary","No-take",NA,"27","Derek","Yes","No"
"NCB680","NCB680_L75.avi","Analysis","17.88144","Balistidae","Pseudobalistes","fuscus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.342","115.53515","20150119","11:56:00","N.Montebello.Sanctuary","No-take",NA,"30.3","Derek","Yes","Yes"
"NCB680","NCB680_L75.avi","Analysis","23.26041","Carangidae","Carangoides","fulvoguttatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.342","115.53515","20150119","11:56:00","N.Montebello.Sanctuary","No-take",NA,"30.3","Derek","Yes","Yes"
"NCB680","NCB680_L75.avi","Analysis","29.36706","Carangidae","Carangoides","gymnostethus",NA,7,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.342","115.53515","20150119","11:56:00","N.Montebello.Sanctuary","No-take",NA,"30.3","Derek","Yes","Yes"
"NCB680","NCB680_L75.avi","Analysis","31.91571","Carangidae","Gnathanodon","speciosus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.342","115.53515","20150119","11:56:00","N.Montebello.Sanctuary","No-take",NA,"30.3","Derek","Yes","Yes"
"NCB680","NCB680_L75.avi","Analysis","32.43039","Labridae","Choerodon","schoenleinii",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.342","115.53515","20150119","11:56:00","N.Montebello.Sanctuary","No-take",NA,"30.3","Derek","Yes","Yes"
